PaperCut Print Logger - http://www.papercut.com/
Time,User,Pages,Copies,Printer,Document Name,Client,Paper Size,Language,Height,Width,Duplex,Grayscale,Size
2016-04-28 10:17:32,baturina,1,1,013_38_HP_CM_6040,"Приложение 2 к Предложению о тарифах.xlsx",BATURINA-EM,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,85kb,
2016-04-28 10:18:06,shuraeva,1,1,018_38_HP_CM_6040,"Книга1",SHURAEVA-MV2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,89kb,
2016-04-28 10:21:31,shuraeva,1,1,018_38_HP_CM_6040,"Книга1",SHURAEVA-MV2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,89kb,
2016-04-28 10:22:03,baturina,1,1,013_38_HP_CM_6040,"Microsoft Outlook - Заметка",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,946kb,
2016-04-28 10:23:12,kabakova-es,1,1,013_38_HP_CM_6040,"РСЗП_Лукьяненко Н.В..xls",KABAKOVA-ES2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,75kb,
2016-04-28 10:24:28,strueva-la,9,1,018_38_HP_CM_6040,"2_ОДУ Сибири_НиД за исполнение обязанностей №16-0-1 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 10-23-431",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,502kb,
2016-04-28 10:26:02,strueva-la,1,1,018_38_HP_CM_6040,"2_ОДУ Сибири_НиД за совмещение профессий №16-0-2 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 10-24-471",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,92kb,
2016-04-28 10:26:57,simakova,4,1,026_42_HP_CM_6040,"Microsoft Word - Об оценке выполнения  КПЭ ген_ дир_ за 1 кв_2016 года",SIMAKOVA-IYU1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,112kb,
2016-04-28 10:27:14,strueva-la,1,1,018_38_HP_CM_6040,"2_ОДУ Сибири_НиД за исполнение обязанностей №16-0-1 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 10-26-201",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,79kb,
2016-04-28 10:28:38,rybnikova-eyu,7,1,023_42_HP_CLJ_5525,"Microsoft Word - Сопроводительное письмо к релизу 165 КБП82",RYBNIKOVA-EYU,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1036kb,
2016-04-28 10:29:19,strueva-la,1,1,018_38_HP_CM_6040,"2_ОДУ Сибири_НиД за мед. и иную помощь №16-0-3 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 10-28-201",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,94kb,
2016-04-28 10:30:50,simakova,4,1,026_42_HP_CM_6040,"Microsoft Word - Об оценке выполнения  КПЭ ген_ дир_ за 1 кв_2016 года",SIMAKOVA-IYU1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,112kb,
2016-04-28 10:33:39,dmitrieva,1,1,018_38_HP_CM_6040,"ШР_Ульяновское предст_01.09.2015.xls",DMITRIEVA-SF2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,78kb,
2016-04-28 10:34:04,dmitrieva,2,1,018_38_HP_CM_6040,"ШР_Ульяновское предст_01.12.2015.xls",DMITRIEVA-SF2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,78kb,
2016-04-28 10:34:11,mironenko,2,1,013_38_HP_CM_6040,"Microsoft Outlook - Заметка",MIRONENKO-NA1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1624kb,
2016-04-28 10:35:40,mironenko,2,1,013_38_HP_CM_6040,"Microsoft Outlook - Заметка",MIRONENKO-NA1,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1826kb,
2016-04-28 10:32:35,krotov-eg,65,1,082_42_HP_9050,"1_Приложение_2(12844774_18_20_04_2016).PDF",KROTOV-EG1,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,99414kb,
2016-04-28 10:37:45,kuzminykh,1,1,012_38_HP_CM_6040,"Microsoft Word - report.rtf",KUZMINYKH-SI2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,119kb,
2016-04-28 10:38:18,baturina,1,1,013_38_HP_CM_6040,"Microsoft Outlook - Заметка",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,844kb,
2016-04-28 10:38:25,baturina,1,1,013_38_HP_CM_6040,"Приложение 2 к Предложению о тарифах (3).xlsx",BATURINA-EM,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,85kb,
2016-04-28 10:40:13,donskaya-oi,6,1,085_42_HP_5550,"Microsoft Word - Протокол №10-зк от 28.04.2016",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,302kb,
2016-04-28 10:41:11,donskaya-oi,1,1,085_42_HP_5550,"Карточка изменений Пятигорск.xlsx",DONSKAYA-OI,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,61kb,
2016-04-28 10:41:30,donskaya-oi,1,1,085_42_HP_5550,"Карточка изменений Гранд смета.xlsx",DONSKAYA-OI,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,70kb,
2016-04-28 10:42:19,strueva-la,8,1,018_38_HP_CM_6040,"2_ОДУ Сибири_НиД ЦТПП №16-0-5 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 10-29-531",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,471kb,
2016-04-28 10:44:39,strueva-la,1,1,018_38_HP_CM_6040,"2_ОДУ Сибири_НиД наставничество №16-0-6 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 10-43-401",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,93kb,
2016-04-28 10:45:52,strueva-la,1,1,018_38_HP_CM_6040,"2_ОДУ Сибири_НиД за гос.тайну №16-0-7 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 10-45-031",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,112kb,
2016-04-28 10:46:33,zaharova,1,1,102_38_HP_CLJ_5525,"Книга2",ZAHAROVA-TV,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,173kb,
2016-04-28 10:47:10,strueva-la,1,1,018_38_HP_CM_6040,"2_ОДУ Сибири_НиД за стаж гос.т №16-0-8 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 10-46-101",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,96kb,
2016-04-28 10:48:20,aksenova-ms,4,1,012_38_HP_CM_6040,"pr_58_016(12874767_128_19_04_2016).PDF",AKSENOVA-MS,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,3669kb,
2016-04-28 10:48:22,strueva-la,1,1,018_38_HP_CM_6040,"2_ОДУ Сибири_НиД за ученую степень №16-0-9 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 10-47-311",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,121kb,
2016-04-28 10:48:46,aksenova-ms,5,1,012_38_HP_CM_6040,"КП на внедрение КХИ СК-11_Монитор Электрик(12830641_128_19_04_2016).PDF",AKSENOVA-MS,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,28566kb,
2016-04-28 10:49:34,strueva-la,2,1,018_38_HP_CM_6040,"2_ОДУ Сибири_НиД ПН №16-0-10 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 10-48-401",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,157kb,
2016-04-28 10:59:37,rybnikova-eyu,1,1,023_42_HP_CLJ_5525,"https://mail.rambler.ru/",RYBNIKOVA-EYU,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,131kb,
2016-04-28 11:00:22,goncharova-dg,2,2,231_42_HP_CLJ_5525,"Microsoft Word - Абсолют от 28042016",GONCHAROVA-DG2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,127kb,
2016-04-28 11:01:10,zaharova,2,1,102_38_HP_CLJ_5525,"ФАКТ АПРЕЛЬ 2016.xlsx",ZAHAROVA-TV,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,156kb,
2016-04-28 11:01:34,smirnova-ei,3,1,103_38_HP_2727,"Microsoft Word - Изменения в ФЗ_35_28 04 2016",SMIRNOVA-EI,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,170kb,
2016-04-28 11:03:00,kuzminykh,2,1,012_38_HP_CM_6040,"Microsoft Word - Об изменениях в положении о ДПР(12792181_Д5-20-6_12_04_2016).docx",KUZMINYKH-SI2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,79kb,
2016-04-28 11:03:18,tsyplakova-in,1,1,082_42_HP_9050,"1_Приложение_2(12844774_18_20_04_2016).PDF",TSYPLAKOVA-IN,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,669kb,
2016-04-28 11:03:52,tsyplakova-in,1,1,082_42_HP_9050,"1_Приложение_2(12844774_18_20_04_2016).PDF",TSYPLAKOVA-IN,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,669kb,
2016-04-28 11:08:18,kuzminykh,15,1,012_38_HP_CM_6040,"Microsoft Word - П122 от 22.05.2007_прил_АР.DOC",KUZMINYKH-SI2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,461kb,
2016-04-28 11:08:19,goncharova-dg,1,1,231_42_HP_CLJ_5525,"about:blank",GONCHAROVA-DG2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,34kb,
2016-04-28 11:08:32,kuzminykh,1,1,012_38_HP_CM_6040,"Microsoft Word - П122 от 22.05.2007_Оснтекст_АР.doc",KUZMINYKH-SI2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,110kb,
2016-04-28 11:08:49,goncharova-dg,1,1,231_42_HP_CLJ_5525,"https://word-view.officeapps.live.com/wv/wordviewerframe.aspx?F",GONCHAROVA-DG2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,468kb,
2016-04-28 11:10:34,goncharova-dg,1,1,231_42_HP_CLJ_5525,"Microsoft Word - ВОПРОСЫ ЩЕПОТЬЕВУ",GONCHAROVA-DG2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,77kb,
2016-04-28 11:11:05,goncharova-dg,16,1,231_42_HP_CLJ_5525,"Microsoft Word - ОБСТОЯТЕЛЬСТВА ДЕЛА КРИСТАЛЛ ДЛЯ ЭКСПЕРТА1",GONCHAROVA-DG2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,399kb,
2016-04-28 11:12:12,goncharova-dg,1,1,231_42_HP_CLJ_5525,"Microsoft Word - ЗАЧЕТ НА 34 МЛН. РУБ.",GONCHAROVA-DG2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,47kb,
2016-04-28 11:12:27,goncharova-dg,1,1,231_42_HP_CLJ_5525,"КРИСТАЛЛ_АКТ ЗАЧЕТА.PDF",GONCHAROVA-DG2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,94kb,
2016-04-28 11:12:51,goncharova-dg,4,1,231_42_HP_CLJ_5525,"Microsoft Word - ПОЯСНЕНИЯ ПО МАТЕРИАЛАМ ДЕЛА16.04.15",GONCHAROVA-DG2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,281kb,
2016-04-28 11:13:13,goncharova-dg,4,1,231_42_HP_CLJ_5525,"Microsoft Word - ПОЯСНЕНИЯ ПО МАТЕРИАЛАМ ДЕЛА16.04.15",GONCHAROVA-DG2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,281kb,
2016-04-28 11:14:03,donskaya-oi,1,1,085_42_HP_5550,"Реестр договоров и счетов 2016.xls",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,26kb,
2016-04-28 11:18:51,strakovska-iv,1,1,023_42_HP_CLJ_5525,"Microsoft Word - Сопроводительное письмо к релизу 165 КБП82",STRAKOVSKA-IV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,748kb,
2016-04-28 11:19:00,strueva-la,3,1,018_38_HP_CM_6040,"2_Омское РДУ_КВ №O0000000003 от 08-10-2015_2016_ПЭП_На начало года_28-04-2016 11-18-231",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,285kb,
2016-04-28 11:19:28,yagotintseva-ea,5,1,085_42_HP_5550,"Microsoft Word - бюллетень 29_04_16",YAGOTINTSEVA-EA,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,188kb,
2016-04-28 11:19:50,strueva-la,10,1,018_38_HP_CM_6040,"2_ОДУ Сибири_КВ №3 от 09-10-2015_2016_ПЭП_На начало года_28-04-2016 11-19-201",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,748kb,
2016-04-28 11:20:13,yagotintseva-ea,2,1,085_42_HP_5550,"Microsoft Word - Извещение и Повестка дня на 29_04_16",YAGOTINTSEVA-EA,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,97kb,
2016-04-28 11:20:22,strueva-la,3,1,018_38_HP_CM_6040,"2_Томское РДУ_КВ №T0000000003 от 08-10-2015_2016_ПЭП_На начало года_28-04-2016 11-20-061",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,252kb,
2016-04-28 11:20:56,strueva-la,3,1,018_38_HP_CM_6040,"2_Забайкальское РДУ_КВ №Z0000000003 от 08-10-2015_2016_ПЭП_На начало года_28-04-2016 11-20-401",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,262kb,
2016-04-28 11:21:31,strueva-la,3,1,018_38_HP_CM_6040,"2_Хакасское РДУ_КВ №H0000000003 от 08-10-2015_2016_ПЭП_На начало года_28-04-2016 11-21-131",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,260kb,
2016-04-28 11:22:09,strueva-la,3,1,018_38_HP_CM_6040,"2_Бурятское РДУ_КВ №B0000000003 от 08-10-2015_2016_ПЭП_На начало года_28-04-2016 11-21-501",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,267kb,
2016-04-28 11:23:17,goncharova-dg,2,1,231_42_HP_CLJ_5525,"Microsoft Word - Письмо в суд Кристалл 20.04.2016",GONCHAROVA-DG2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,83kb,
2016-04-28 11:23:34,strueva-la,4,1,018_38_HP_CM_6040,"2_Алтайское РДУ_КВ №A0000000003 от 08-10-2015_2016_ПЭП_На начало года_28-04-2016 11-23-131",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,304kb,
2016-04-28 11:24:12,strueva-la,4,1,018_38_HP_CM_6040,"2_Новосибирское РДУ_КВ №N0000000003 от 07-10-2015_2016_ПЭП_На начало года_28-04-2016 11-23-531",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,334kb,
2016-04-28 11:24:38,baturina,1,1,013_38_HP_CM_6040,"https://www.fursk.ru/katalog/zhenshchinam/shuby/art0054670",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,872kb,
2016-04-28 11:24:49,strueva-la,4,1,018_38_HP_CM_6040,"2_Иркутское РДУ_КВ №I0000000003 от 07-10-2015_2016_ПЭП_На начало года_28-04-2016 11-24-311",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,339kb,
2016-04-28 11:24:57,baturina,1,1,013_38_HP_CM_6040,"https://www.fursk.ru/katalog/zhenshchinam/shuby/art0020540",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,2851kb,
2016-04-28 11:25:43,strueva-la,4,1,018_38_HP_CM_6040,"2_Красноярское РДУ_КВ №Kr000000003 от 07-10-2015_2016_ПЭП_На начало года_28-04-2016 11-25-151",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,309kb,
2016-04-28 11:26:24,strueva-la,4,1,018_38_HP_CM_6040,"2_Кузбасское РДУ_КВ №k0000000003 от 07-10-2015_2016_ПЭП_На начало года_28-04-2016 11-26-011",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,295kb,
2016-04-28 11:30:11,donskaya-oi,5,1,085_42_HP_5550,"Microsoft Word - Регламент(12879628_вр - 253_26_04_2016)",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,403kb,
2016-04-28 11:30:18,donskaya-oi,1,1,085_42_HP_5550,"Microsoft Word - Приказ об утверждении регламента психиатрического освидетельствования(12879624_вр - 253_26_04_2016)",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,59kb,
2016-04-28 11:35:43,boglachev,1,1,219_42_HP_CLJ_5525,"дов.ФАС.ЛНМ.PDF",BOGLACHEV-VF,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,543kb,
2016-04-28 11:36:19,rybnikova-eyu,3,1,023_42_HP_CLJ_5525,"Microsoft Word - Протокол заседания ЦК № 6",RYBNIKOVA-EYU,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,105kb,
2016-04-28 11:37:14,boglachev,1,1,219_42_HP_CLJ_5525,"Microsoft Word - Инф-в-ФАС",BOGLACHEV-VF,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,134kb,
2016-04-28 11:43:00,mironenko,3,1,013_38_HP_CM_6040,"Книга1 (4).xls",MIRONENKO-NA1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,134kb,
2016-04-28 11:44:02,kangun,43,1,082_42_HP_9050,"Метод рек. - Протокол 2_17.04.2015.PDF",KANGUN-RV1,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,7976kb,
2016-04-28 11:47:20,mironenko,5,1,013_38_HP_CM_6040,"pr_346_015.pdf",MIRONENKO-NA1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,6227kb,
2016-04-28 11:48:14,Stepanova-mv,1,1,013_38_HP_CM_6040,"Microsoft Word - Документ1",STEPANOVA-MV,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1147kb,
2016-04-28 11:48:59,klyueva,3,1,013_38_HP_CM_6040,"Книга1 (4).xls",KLYUEVA-AE2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,134kb,
2016-04-28 11:49:24,rybnikova-eyu,2,1,023_42_HP_CLJ_5525,"http://parklegends.ru/local/templates/parklegend/images/contact",RYBNIKOVA-EYU,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,3313kb,
2016-04-28 11:50:35,rybnikova-eyu,1,1,023_42_HP_CLJ_5525,"http://parklegends.ru/contacts/",RYBNIKOVA-EYU,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,820kb,
2016-04-28 11:51:57,yagotintseva-ea,1,1,085_42_HP_5550,"КИ ГКПЗ (xls)(12883505_125_19_04_2016).xlsx",YAGOTINTSEVA-EA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,86kb,
2016-04-28 11:54:04,yagotintseva-ea,1,1,085_42_HP_5550,"146 КИ ГКПЗ(12885390_126_19_04_2016).xlsx",YAGOTINTSEVA-EA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,86kb,
2016-04-28 11:59:00,dmitrieva,2,1,018_38_HP_CM_6040,"Отчет_28-04-2016 11-57-051",DMITRIEVA-SF2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,170kb,
2016-04-28 11:59:11,rybnikova-eyu,2,1,023_42_HP_CLJ_5525,"Microsoft Word - Извещение и Повестка дня",RYBNIKOVA-EYU,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,76kb,
2016-04-28 12:00:57,dmitrieva,2,1,018_38_HP_CM_6040,"Отчет_28-04-2016 11-57-051",DMITRIEVA-SF2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,169kb,
2016-04-28 12:02:47,dmitrieva,1,1,018_38_HP_CM_6040,"Microsoft Word - Об увеличении численности диспетчерского персонала",DMITRIEVA-SF2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,150kb,
2016-04-28 12:03:44,dmitrieva,2,1,018_38_HP_CM_6040,"Microsoft Word - О разработке плана-графика(6563782_вх-8293_30_09_2015)",DMITRIEVA-SF2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,181kb,
2016-04-28 12:04:41,strueva-la,4,1,018_38_HP_CM_6040,"Филиппов АВ_представление.pdf",STRUEVA-LA,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,22352kb,
2016-04-28 12:04:54,strueva-la,2,1,018_38_HP_CM_6040,"Microsoft Word - ИТ_Филиппов А В _26 04 2016",STRUEVA-LA,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,1290kb,
2016-04-28 12:07:22,dmitrieva,6,1,018_38_HP_CM_6040,"ОТ-038-ОДУ Сев-Зап Приложение 1.pdf",DMITRIEVA-SF2,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,7250kb,
2016-04-28 12:09:51,strueva-la,1,1,018_38_HP_CM_6040,"Свод ОД и КВ_28-04-2016 12-08-531",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,147kb,
2016-04-28 12:10:06,strueva-la,2,1,018_38_HP_CM_6040,"Свод ОД и КВ_28-04-2016 12-08-531",STRUEVA-LA,A3,PCL6,,,DUPLEX,NOT GRAYSCALE,168kb,
2016-04-28 12:10:42,strueva-la,1,1,018_38_HP_CM_6040,"Анализ ВЗВЛ_28-04-2016 12-10-271",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,189kb,
2016-04-28 12:11:17,strueva-la,2,1,018_38_HP_CM_6040,"Сводный отчет по ВЗНТ_28-04-2016 12-11-021",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,530kb,
2016-04-28 12:12:22,strueva-la,2,1,018_38_HP_CM_6040,"Отчет 11 ПНиД_28-04-2016 12-11-361",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,135kb,
2016-04-28 12:13:11,strueva-la,4,1,018_38_HP_CM_6040,"ППВП_28-04-2016 12-12-451",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,393kb,
2016-04-28 12:14:14,baturina,1,1,013_38_HP_CM_6040,"http://холсте.рф/kupit-poster/64650823-fotolia-catalog",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,124kb,
2016-04-28 12:16:07,baturina,1,1,013_38_HP_CM_6040,"http://холсте.рф/kupit-poster/64650823-fotolia-catalog",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,159kb,
2016-04-28 12:17:06,baturina,1,1,013_38_HP_CM_6040,"http://холсте.рф/kupit-poster/64650823-fotolia-catalog",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,159kb,
2016-04-28 12:17:47,baturina,1,1,013_38_HP_CM_6040,"http://холсте.рф/kupit-poster/64650823-fotolia-catalog",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,160kb,
2016-04-28 12:18:17,baturina,1,1,013_38_HP_CM_6040,"http://холсте.рф/kupit-poster/64650823-fotolia-catalog",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,160kb,
2016-04-28 12:32:42,baturina,1,1,013_38_HP_CM_6040,"https://e.mail.ru/message/14618358080000000689/?template=printm",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,244kb,
2016-04-28 12:31:06,smirnova-ei,40,1,103_38_HP_2727,"современная рыночная электроэнергетика.pdf",SMIRNOVA-EI,A4,PCL6,,,DUPLEX,GRAYSCALE,604845kb,
2016-04-28 12:35:45,anokhin-iv,10,1,102_38_HP_CLJ_5525,"Microsoft Word - Перечень_НТД_26_04_2016(12872784_Н11-I-2-20-31_25_04_2016)",ANOKHIN-IV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,212kb,
2016-04-28 12:40:42,anokhin-iv,1,1,102_38_HP_CLJ_5525,"Microsoft Word - Перечень_НТД_26_04_2016(12872784_Н11-I-2-20-31_25_04_2016)",ANOKHIN-IV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,69kb,
2016-04-28 12:50:43,lapin-mv,1,1,102_38_HP_CLJ_5525,"Microsoft Word - О замене карты-схемы",LAPIN-MV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,53kb,
2016-04-28 12:53:11,zaharova,28,1,102_38_HP_CLJ_5525,"ОБЗОР тр-ма 1 кв  2016 года(12876829_вх-8925_26_04_2016).PDF",ZAHAROVA-TV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,23849kb,
2016-04-28 12:57:07,strakovska-iv,1,1,023_42_HP_CLJ_5525,"http://kingcoupon.ru/coupon/100131553190438494",STRAKOVSKA-IV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,221kb,
2016-04-28 13:01:46,yagotintseva-ea,5,1,085_42_HP_5550,"Microsoft Word - бюллетень 29_04_16",YAGOTINTSEVA-EA,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,184kb,
2016-04-28 13:02:08,burkhina,1,1,026_42_HP_CM_6040,"реестр курск.xls",BURKHINA-NP1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,49kb,
2016-04-28 13:02:17,yagotintseva-ea,1,1,085_42_HP_5550,"Microsoft Word - бюллетень 29_04_16",YAGOTINTSEVA-EA,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,117kb,
2016-04-28 13:02:19,rybnikova-eyu,1,1,023_42_HP_CLJ_5525,"Microsoft Word - Извещение и Повестка дня",RYBNIKOVA-EYU,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,58kb,
2016-04-28 13:06:41,baturina,1,1,013_38_HP_CM_6040,"Microsoft Outlook - Заметка",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,112kb,
2016-04-28 13:07:06,strueva-la,1,1,018_38_HP_CM_6040,"Использование ФР_28-04-2016 13-06-351",STRUEVA-LA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,161kb,
2016-04-28 13:07:27,baturina,6,1,013_38_HP_CM_6040,"Microsoft Word - Модификация_2016_работа №7 Автоматизация справок (2)",BATURINA-EM,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,281kb,
2016-04-28 13:07:33,boris-sv,1,1,026_42_HP_CM_6040,"Управляйте своими бронированиями - Booking.pdf",BORIS-SV1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,584kb,
2016-04-28 13:04:09,smirnova-ei,179,1,103_38_HP_2727,"современная рыночная электроэнергетика.pdf",SMIRNOVA-EI,A4,PCL6,,,DUPLEX,GRAYSCALE,1114791kb,
2016-04-28 13:11:20,kuzminykh,5,1,012_38_HP_CM_6040,"Microsoft Word - Протокол совещания_курсы валют(12316702_386_26_11_2015).docx",KUZMINYKH-SI2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,152kb,
2016-04-28 13:11:52,rybnikova-eyu,2,1,023_42_HP_CLJ_5525,"Microsoft Word - Протокол заседания ЦК № 6",RYBNIKOVA-EYU,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,103kb,
